5,73,0.288,5.7392004E-7,3.3426563E-6,2.7687363E-6,0.9999994261,0.9999966573,6.6853127E-6,2,11,
66,79,0.93,0.001102383,0.0032287213,0.0021263383,0.998897617,0.9967712787,0.0064574426,58,72,
46,94,0.428,0.8637589454,0.9038751731,0.0401162277,0.1362410546,0.0961248269,0.2724821091,36,56,
88,94,0.807,0.9996345086,0.9999030152,0.0002685066,0.0003654914,0.0000969848,0.0007309828,81,92,
4,83,0.056,0.3103268661,0.5007831764,0.1904563103,0.6896731339,0.4992168236,1,1,10,
73,161,0.422,0.7670405022,0.8126566706,0.0456161684,0.2329594978,0.1873433294,0.4659189956,60,86,
85,86,0.896,0.9991306875,0.9999208431,0.0007901556,0.0008693125,0.0000791569,0.001738625,81,86,
73,124,0.694,0.004920556,0.0082929332,0.0033723772,0.995079444,0.9917070668,0.0165858665,62,84,
72,98,0.625,0.9853386949,0.9917941633,0.0064554684,0.0146613051,0.0082058367,0.0293226102,62,80,
4,88,0.065,0.1687352985,0.3158096018,0.1470743033,0.8312647015,0.6841903982,0.6316192037,1,10,
32,122,0.244,0.6482065156,0.7216355046,0.0734289891,0.3517934844,0.2783644954,0.7035869688,23,43,
94,189,0.67,3.316786E-7,7.0024585E-7,3.6856725E-7,0.9999996683,0.9999992998,1.4004917E-6,80,108,
68,165,0.354,0.9294356257,0.948555644,0.0191200182,0.0705643743,0.051444356,0.1411287485,55,81,
19,118,0.14,0.7082063881,0.7889943617,0.0807879736,0.2917936119,0.2110056383,0.5835872238,12,28,
93,143,0.74,0.0067425547,0.0109775018,0.0042349471,0.9932574453,0.9890224982,0.0219550036,81,104,
82,159,0.473,0.841246609,0.8765994675,0.0353528585,0.158753391,0.1234005325,0.3175067819,69,95,
58,93,0.815,4.1787844E-6,0.0000116949,7.5161515E-6,0.9999958212,0.9999883051,0.0000233899,48,67,
25,107,0.357,0.0021803742,0.0042268547,0.0020464805,0.9978196258,0.9957731453,0.0084537094,17,35,
58,77,0.744,0.5135352822,0.6166782054,0.1031429232,0.4864647178,0.3833217946,0.9729294356,49,65,
67,68,0.965,0.6925842486,0.9113135426,0.218729294,0.3074157514,0.0886864574,0.6148315028,63,68,
40,114,0.387,0.1877144188,0.2445683013,0.0568538825,0.8122855812,0.7554316987,0.4891366025,30,51,
67,123,0.474,0.9305242353,0.9515609053,0.02103667,0.0694757647,0.0484390947,0.1389515293,56,78,
85,165,0.388,0.9993839144,0.9996473002,0.0002633858,0.0006160856,0.0003526998,0.0012321711,72,98,
46,72,0.739,0.0220898056,0.0391154876,0.017025682,0.9779101944,0.9608845124,0.0782309753,37,54,
64,119,0.668,0.0011759175,0.0021473289,0.0009714114,0.9988240825,0.9978526711,0.0042946578,53,75,
62,109,0.705,0.0009020476,0.001730602,0.0008285544,0.9990979524,0.998269398,0.0034612041,51,72,
87,144,0.729,0.000417012,0.000771251,0.000354239,0.999582988,0.999228749,0.001542502,75,99,
43,90,0.422,0.8327462328,0.8802978581,0.0475516253,0.1672537672,0.1197021419,0.3345075344,33,53,
19,72,0.231,0.7054747336,0.7913168913,0.0858421577,0.2945252664,0.2086831087,0.5890505328,12,27,
41,90,0.424,0.6924620549,0.762624353,0.070162298,0.3075379451,0.237375647,0.6150758901,32,51,
69,123,0.545,0.6035549759,0.6714430079,0.067888032,0.3964450241,0.3285569921,0.7928900482,58,80,
38,121,0.311,0.4946994677,0.5724394188,0.0777399511,0.5053005323,0.4275605812,1,28,49,
45,84,0.56,0.2874105149,0.3661336956,0.0787231806,0.7125894851,0.6338663044,0.7322673911,36,54,
30,90,0.177,0.9997393951,0.9998947371,0.000155342,0.0002606049,0.0001052629,0.0005212099,21,40,
14,36,0.492,0.0795383935,0.1420374287,0.0624990353,0.9204616065,0.8579625713,0.2840748575,8,20,
42,113,0.528,0.0003003593,0.0005966391,0.0002962799,0.9996996407,0.9994033609,0.0011932782,32,53,
71,140,0.572,0.0514228682,0.0718815532,0.020458685,0.9485771318,0.9281184468,0.1437631064,59,83,
17,101,0.149,0.6673171097,0.7587541481,0.0914370384,0.3326828903,0.2412458519,0.6653657807,10,26,
57,91,0.526,0.9656772359,0.9790345771,0.0133573412,0.0343227641,0.0209654229,0.0686455282,47,66,
82,173,0.576,0.0027609052,0.004361515,0.0016006098,0.9972390948,0.995638485,0.00872303,69,95,
89,176,0.501,0.5194492692,0.5790489328,0.0595996637,0.4805507308,0.4209510672,0.9611014617,76,102,
22,98,0.215,0.5512578669,0.644996061,0.093738194,0.4487421331,0.355003939,0.8974842661,14,31,
26,33,0.763,0.5378144294,0.6961259545,0.1583115251,0.4621855706,0.3038740455,0.9243711412,20,30,
37,54,0.657,0.6097351421,0.715278607,0.1055434649,0.3902648579,0.284721393,0.7805297158,29,43,
67,78,0.898,0.0970828398,0.1687008714,0.0716180315,0.9029171602,0.8312991286,0.3374017427,59,72,
44,129,0.308,0.7655745482,0.8189814166,0.0534068684,0.2344254518,0.1810185834,0.4688509036,34,55,
23,87,0.24,0.6644128462,0.7485209305,0.0841080843,0.3355871538,0.2514790695,0.6711743076,15,32,
70,131,0.558,0.2627808848,0.3229269315,0.0601460468,0.7372191152,0.6770730685,0.6458538631,58,81,
43,77,0.422,0.9891033288,0.994168413,0.0050650841,0.0108966712,0.005831587,0.0217933423,34,52,
43,43,0.941,0.9268265036,1,0.0731734964,0.0731734964,0,0.1463469929,39,43,
63,126,0.325,0.9999649423,0.9999837988,0.0000188565,0.0000350577,0.0000162012,0.0000701155,52,74,
2,99,0,1,1,0,0,0,0,0,7,
65,128,0.488,0.6407381475,0.7044014096,0.0636632621,0.3592618525,0.2955985904,0.718523705,54,76,
76,94,0.737,0.9309041167,0.9585316445,0.0276275278,0.0690958833,0.0414683555,0.1381917667,67,83,
51,127,0.481,0.0296263963,0.0439152652,0.0142888689,0.9703736037,0.9560847348,0.0878305304,40,63,
92,134,0.741,0.0644812295,0.0919549087,0.0274736792,0.9355187705,0.9080450913,0.1839098174,81,102,
68,118,0.311,0.9999999976,0.9999999992,1.6285474E-9,2.4019271E-9,7.733797E-10,4.8038542E-9,57,79,
96,142,0.813,0.0000312262,0.000068131,0.0000369048,0.9999687738,0.999931869,0.000136262,84,107,
79,120,0.865,2.1245237E-9,7.3398824E-9,5.2153587E-9,0.9999999979,0.9999999927,1.4679765E-8,68,89,
58,105,0.631,0.0395940177,0.0596427986,0.020048781,0.9604059823,0.9403572014,0.1192855972,47,68,
98,104,0.947,0.3136898415,0.4755157179,0.1618258764,0.6863101585,0.5244842821,0.9510314357,91,102,
90,184,0.334,0.9999902088,0.9999950332,4.8243438E-6,9.7911636E-6,4.9668198E-6,0.0000195823,76,104,
27,114,0.164,0.9717166078,0.9836666264,0.0119500186,0.0282833922,0.0163333736,0.0565667844,18,37,
31,116,0.259,0.5451828566,0.6269565228,0.0817736661,0.4548171434,0.3730434772,0.9096342867,22,41,
24,55,0.459,0.3196430951,0.4216367003,0.1019936052,0.6803569049,0.5783632997,0.8432734006,17,32,
73,167,0.425,0.5957268461,0.6548301595,0.0591033134,0.4042731539,0.3451698405,0.8085463078,60,86,
17,100,0.338,0.0000542,0.0001424323,0.0000882323,0.9999458,0.9998575677,0.0002848646,10,26,
76,165,0.452,0.558155215,0.6188546546,0.0606994396,0.441844785,0.3811453454,0.8836895701,63,89,
93,132,0.714,0.3636618738,0.437437743,0.0737758692,0.6363381262,0.562562257,0.874875486,82,103,
94,168,0.74,1.3958371E-7,3.2253248E-7,1.8294877E-7,0.9999998604,0.9999996775,6.4506496E-7,81,107,
3,15,0.133,0.6785905211,0.8716963972,0.1931058761,0.3214094789,0.1283036028,0.6428189578,1,7,
40,86,0.45,0.5701503134,0.6528056418,0.0826553284,0.4298496866,0.3471943582,0.8596993732,31,50,
82,150,0.739,1.2356851E-7,2.9968797E-7,1.7611947E-7,0.9999998764,0.9999997003,5.9937594E-7,70,94,
69,121,0.517,0.8602547594,0.8969257045,0.036670945,0.1397452406,0.1030742955,0.2794904811,58,80,
68,90,0.632,0.9912877034,0.9954961772,0.0042084738,0.0087122966,0.0045038228,0.0174245932,59,76,
15,60,0.248,0.4648106323,0.5829627245,0.1181520921,0.5351893677,0.4170372755,1,9,23,
34,94,0.234,0.9963971294,0.9981881545,0.0017910252,0.0036028706,0.0018118455,0.0072057413,25,44,
24,43,0.622,0.153705286,0.2381669842,0.0844616982,0.846294714,0.7618330158,0.4763339684,17,30,
95,193,0.41,0.9873190204,0.9913487638,0.0040297434,0.0126809796,0.0086512362,0.0253619592,81,109,
25,73,0.282,0.8456589757,0.8976544214,0.0519954457,0.1543410243,0.1023455786,0.3086820486,17,34,
35,79,0.301,0.994711502,0.9973395229,0.0026280209,0.005288498,0.0026604771,0.0105769959,26,44,
68,121,0.683,0.0019442351,0.0034562142,0.0015119791,0.9980557649,0.9965437858,0.0069124284,57,79,
72,89,0.763,0.8136511303,0.8756119992,0.0619608689,0.1863488697,0.1243880008,0.3726977394,63,79,
84,116,0.601,0.9961515564,0.9979160917,0.0017645353,0.0038484436,0.0020839083,0.0076968873,73,93,
7,38,0.276,0.0685716076,0.1376476252,0.0690760175,0.9314283924,0.8623523748,0.2752952503,3,13,
54,106,0.595,0.029952617,0.0458344956,0.0158818786,0.970047383,0.9541655044,0.0916689912,44,64,
97,138,0.775,0.0190138979,0.0298318295,0.0108179316,0.9809861021,0.9701681705,0.0596636589,85,107,
15,56,0.308,0.2153123644,0.3115956324,0.096283268,0.7846876356,0.6884043676,0.6231912649,9,23,
93,155,0.838,3.680754E-13,1.302917E-12,9.348417E-13,1,1,2.605834E-12,80,105,
27,76,0.338,0.5829079641,0.67350835,0.0906003859,0.4170920359,0.32649165,0.8341840717,19,36,
53,128,0.273,0.9996030246,0.9997990558,0.0001960312,0.0003969754,0.0002009442,0.0007939507,42,65,
9,72,0,1,1,0,0,0,0,4,16,
37,59,0.663,0.2334218704,0.3238656084,0.0904437381,0.7665781296,0.6761343916,0.6477312169,29,44,
48,75,0.473,0.9973490381,0.998748437,0.0013993988,0.0026509619,0.001251563,0.0053019237,39,56,
66,88,0.728,0.6283350343,0.7160047131,0.0876696788,0.3716649657,0.2839952869,0.7433299313,57,74,
61,78,0.865,0.0147456033,0.0295739955,0.0148283922,0.9852543967,0.9704260045,0.059147991,53,68,
54,145,0.356,0.6305646481,0.693414259,0.062849611,0.3694353519,0.306585741,0.7388707039,43,66,
65,154,0.414,0.5502476157,0.6138996901,0.0636520744,0.4497523843,0.3861003099,0.8995047686,53,78,
97,179,0.506,0.8121284781,0.8497763028,0.0376478246,0.1878715219,0.1502236972,0.3757430437,83,110,
51,144,0.425,0.03468795,0.050082534,0.015394584,0.96531205,0.949917466,0.100165068,40,63,
4,58,0.106,0.1242473721,0.2504568006,0.1262094285,0.8757526279,0.7495431994,0.5009136012,1,10,
32,92,0.365,0.3291502098,0.4112257204,0.0820755106,0.6708497902,0.5887742796,0.8224514408,23,42,
87,124,0.614,0.9735029597,0.9832682898,0.0097653302,0.0264970403,0.0167317102,0.0529940807,76,97,
2,10,0.237,0.2745877993,0.5649268881,0.2903390888,0.7254122007,0.4350731119,1,0,6,
47,133,0.513,0.0000748483,0.0001504319,0.0000755837,0.9999251517,0.9998495681,0.0003008638,36,59,
17,106,0.11,0.9281754133,0.9590723464,0.0308969331,0.0718245867,0.0409276536,0.1436491734,10,26,
69,165,0.437,0.2865954786,0.3423987858,0.0558033073,0.7134045214,0.6576012142,0.6847975717,56,82,
13,73,0.099,0.9738234477,0.9883649262,0.0145414784,0.0261765523,0.0116350738,0.0523531046,7,21,
44,50,0.879,0.4020419047,0.5731875108,0.1711456061,0.5979580953,0.4268124892,1,38,48,
16,73,0.355,0.0041588099,0.0088416889,0.004682879,0.9958411901,0.9911583111,0.0176833777,10,24,
5,46,0.226,0.0127044142,0.0348803066,0.0221758924,0.9872955858,0.9651196934,0.0697606132,2,11,
10,83,0.137,0.283877268,0.404663288,0.12078602,0.716122732,0.595336712,0.809326576,5,17,
2,5,0.317,0.4935439868,0.8137139864,0.3201699996,0.5064560132,0.1862860136,1,0,4,
67,136,0.498,0.4166903821,0.4844598319,0.0677694497,0.5833096179,0.5155401681,0.9689196637,55,79,
25,116,0.288,0.0309406524,0.0495386644,0.018598012,0.9690593476,0.9504613356,0.0990773289,17,35,
98,103,0.837,0.9996440872,0.9999133929,0.0002693057,0.0003559128,0.0000866071,0.0007118257,92,101,
35,74,0.533,0.1248488111,0.1791167582,0.0542679472,0.8751511889,0.8208832418,0.3582335165,26,44,
23,70,0.255,0.8968357989,0.9361918962,0.0393560973,0.1031642011,0.0638081038,0.2063284023,15,32,
30,60,0.235,0.9999926977,0.9999978826,5.1848193E-6,7.3022623E-6,2.117443E-6,0.0000146045,22,38,
70,148,0.517,0.1242513862,0.161184372,0.0369329858,0.8757486138,0.838815628,0.322368744,58,82,
13,45,0.408,0.0353979834,0.0682253868,0.0328274035,0.9646020166,0.9317746132,0.1364507737,7,20,
49,134,0.316,0.8730407228,0.9069269135,0.0338861907,0.1269592772,0.0930730865,0.2539185544,38,61,
43,48,0.992,2.411616E-6,0.0000421338,0.0000397221,0.9999975884,0.9999578662,0.0000842675,37,46,
34,67,0.652,0.0052560432,0.0103803132,0.00512427,0.9947439568,0.9896196868,0.0207606264,26,42,
6,27,0.243,0.3286190083,0.5047993686,0.1761803604,0.6713809917,0.4952006314,1,2,11,
18,62,0.25,0.7264980026,0.8121173182,0.0856193155,0.2735019974,0.1878826818,0.5470039948,11,26,
69,89,0.679,0.9693658941,0.9827742875,0.0134083933,0.0306341059,0.0172257125,0.0612682118,60,76,
29,44,0.759,0.0465651945,0.0881397923,0.0415745977,0.9534348055,0.9118602077,0.1762795845,22,35,
52,147,0.388,0.1745840875,0.222144016,0.0475599285,0.8254159125,0.777855984,0.4442880321,41,64,
66,155,0.409,0.636122422,0.6952397032,0.0591172812,0.363877578,0.3047602968,0.727755156,54,79,
41,52,0.731,0.7787486142,0.8636571369,0.0849085227,0.2212513858,0.1363428631,0.4425027715,34,46,
38,40,0.84,0.9654527145,0.9919345106,0.0264817962,0.0345472855,0.0080654894,0.069094571,33,40,
50,86,0.625,0.1716611698,0.233294812,0.0616336422,0.8283388302,0.766705188,0.4665896241,40,59,
2,54,0.194,0.000122502,0.0008480486,0.0007255465,0.999877498,0.9991519514,0.0016960971,0,7,
82,148,0.632,0.0210845216,0.031072361,0.0099878394,0.9789154784,0.968927639,0.0621447221,70,94,
80,81,0.835,0.9999922873,0.9999995465,7.2591706E-6,7.712699E-6,4.5352843E-7,0.0000154254,76,81,
10,20,0.481,0.4798312161,0.6535004519,0.1736692358,0.5201687839,0.3464995481,1,5,15,
75,106,0.76,0.0864199851,0.1259771675,0.0395571824,0.9135800149,0.8740228325,0.2519543351,65,84,
6,83,0.013,0.9992249265,0.9998901032,0.0006651767,0.0007750735,0.0001098968,0.0015501469,2,13,
53,77,0.709,0.2954873678,0.3858457215,0.0903583538,0.7045126322,0.6141542785,0.7716914431,44,61,
22,71,0.312,0.4399683959,0.5418337421,0.1018653463,0.5600316041,0.4581662579,1,15,31,
88,90,0.776,0.9999999559,0.9999999967,4.082536E-8,4.4125915E-8,3.3005545E-9,8.825183E-8,83,90,
31,119,0.167,0.9935337276,0.9965806283,0.0030469006,0.0064662724,0.0034193717,0.0129325447,22,42,
40,129,0.124,0.9999999779,0.9999999933,1.5386658E-8,2.20694E-8,6.6827411E-9,4.4138799E-8,30,51,
66,113,0.475,0.9870557792,0.9921756718,0.0051198925,0.0129442208,0.0078243282,0.0258884415,55,76,
